accession,description,number_of_unique_peptides,number_of_peptides,total_PSMs,ctrl_abundance,exp_abundance,mean_abundance,abundance_fc,abundance_log2fc,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore,pval,fdr_bh,xl_id,xl_id_source,xenla_xen_base_gene_names,xenla_gen_bank_description,human_uni_prot_id,human_gene_names_primary,human_gene_names_synonyms,egg_nog_annotation
ENOG411CT5Q,ENOG411CT5Q,4,4,14,8261538.984375,17292780.40625,12777159.6953125,2.093166955812438,1.0656873888589689,6,8,-1.1451354425144749,-0.19551824521109637,-0.3092308013670456,0.6214270173858878,0.9831759662844856,"148228480, Xelaev18041060m.g, Xelaev18039908m.g","GenBank, Xenbase_9.1","srsf5.S, srsf5.L","serine/arginine-rich splicing factor 5 [Xenopus laevis], NA",Q13243,SRSF5,HRS SFRS5 SRP40,Serine arginine-rich splicing factor 5
ENOG411CXJC,ENOG411CXJC,4,4,14,6281090.65625,24098718.625,15189904.640625,3.8367092506490996,1.939869440327749,6,8,-1.1451354425144749,-0.19551824521109637,-0.3092308013670456,0.6214270173858878,0.9831759662844856,"147899649, 148237157",GenBank,NA,saccharopine dehydrogenase (putative) [Xenopus laevis],Q8NBX0,SCCPDH,NA,Saccharopine dehydrogenase
ENOG411CVT6,ENOG411CVT6,4,4,14,19524826.25,38265063,28894944.625,1.9598158011777442,0.9707180649449197,6,8,-1.1451354425144749,-0.19551824521109637,-0.3092308013670456,0.6214270173858878,0.9831759662844856,"148223704, 148230715",GenBank,NA,"sirtuin 5 [Xenopus laevis], MGC81733 protein [Xenopus laevis]",Q9NXA8,SIRT5,SIR2L5,"NAD-dependent lysine demalonylase and desuccinylase that specifically removes malonyl and succinyl groups on target proteins. Activates CPS1 and contributes to the regulation of blood ammonia levels during prolonged fasting acts by mediating desuccinylation of CPS1, thereby increasing CPS1 activity in response to elevated NAD levels during fasting. Has weak NAD- dependent protein deacetylase activity"
ENOG411CU81,ENOG411CU81,16,16,41,60739000.498046905,142774635.25,101756817.87402345,2.350625365568717,1.2330446256332006,17,24,-1.0600682382133995,-0.08415713626339225,-0.3231273484851184,0.6267006004064797,0.9831759662844856,"147905905, 148226444, Xelaev18023999m.g","GenBank, Xenbase_9.1",rpn1.L,"dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 precursor [Xenopus laevis], similar to ribophorin I precursor [Xenopus laevis], NA",P04843,RPN1,NA,ribophorin I
ENOG411CWMN,ENOG411CWMN,9,9,36,20427981.578125,58503505.578125,39465743.578125,2.8638906567633,1.5179764116116916,15,21,-1.070775998195353,-0.09865670595850722,-0.33094804247254783,0.6296581339527324,0.9831759662844856,147903225,GenBank,NA,"glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1) [Xenopus laevis]","P17174, Q8NHS2","GOT1, GOT1L1",NA,"glutamic-oxaloacetic transaminase 1, soluble (aspartate aminotransferase 1)"
ENOG411CXZF,ENOG411CXZF,9,9,31,18533984.4453125,59793620.03125,39163802.23828125,3.226161120814614,1.6898184913130447,13,18,-1.0848651560663447,-0.11751573320982332,-0.34167513705110947,0.6337023075050237,0.9831759662844856,"148232280, 148233654",GenBank,NA,"uncharacterized protein LOC495491 [Xenopus laevis], aspartyl aminopeptidase [Xenopus laevis]",Q9ULA0,DNPEP,ASPEP DAP,aspartyl aminopeptidase
ENOG411CUHJ,ENOG411CUHJ,2,2,2,231364.4140625,1509462.9375,870413.67578125,6.524179371388716,2.70579644707978,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"147901409, 147906198, Xelaev18044586m.g","GenBank, Xenbase_9.1",gpd2.L,"uncharacterized protein LOC495948 [Xenopus laevis], glycerol-3-phosphate dehydrogenase 2 (mitochondrial) [Xenopus laevis], NA",P43304,GPD2,NA,glycerol-3-phosphate dehydrogenase 2 (mitochondrial)
ENOG411CR64,ENOG411CR64,2,2,2,514814.359375,797322.21875,656068.2890625,1.548756759073257,0.6311105785790749,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"Xelaev18036886m.g, Xelaev18004866m.g, Xelaev18008773m.g, Xelaev18004865m.g, Xelaev18034596m.g",Xenbase_9.1,"exoc6.S, Xelaev18004866m.g, Xelaev18008773m.g, Xelaev18004865m.g, exoc6.L",NA,"Q8TAG9, Q9Y2D4","EXOC6, EXOC6B","SEC15A SEC15L SEC15L1, KIAA0919 SEC15B SEC15L2",exocyst complex component
ENOG411D48X,ENOG411D48X,1,1,2,86500.88671875,421836.34375,254168.615234375,4.876670745833666,2.2858965704077883,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,Xelaev18016999m.g,Xenbase_9.1,ndufa2.L,NA,O43678,NDUFA2,NA,"Accessory subunit of the mitochondrial membrane respiratory chain NADH dehydrogenase (Complex I), that is believed not to be involved in catalysis. Complex I functions in the transfer of electrons from NADH to the respiratory chain. The immediate electron acceptor for the enzyme is believed to be ubiquinone"
ENOG411CY8J,ENOG411CY8J,1,1,2,32130.7392578125,263728.359375,147929.54931640625,8.207976706009813,3.037026636625789,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"Xelaev18024444m.g, Xelaev18021923m.g",Xenbase_9.1,"madd.S, madd.L",NA,Q8WXG6,MADD,DENN IG20 KIAA0358,MAP-kinase activating death domain
ENOG411DGBQ,ENOG411DGBQ,1,1,2,74499.77734375,186104.234375,130302.005859375,2.4980508802904873,1.3208028620520378,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"117558430, 125857999, 125858908, 147901275, 147904784, 147906915, 148222761, 148233438, 158081767, 46249651, 46250277, 47123203, 47939821, 52138929, 55153744, 55778123, 62089476, 62185614, 62471527, 71679834, 76780169, Xelaev18002732m.g, Xelaev18003726m.g, Xelaev18004021m.g, Xelaev18024254m.g, Xelaev18001104m.g, Xelaev18046323m.g, Xelaev18013997m.g, Xelaev18008592m.g, Xelaev18039742m.g, Xelaev18040841m.g, Xelaev18002246m.g, Xelaev18040816m.g, Xelaev18044163m.g, Xelaev18030369m.g, Xelaev18003134m.g, Xelaev18043017m.g, Xelaev18002733m.g, Xelaev18046327m.g, Xelaev18002243m.g, Xelaev18011174m.g, Xelaev18022160m.g, Xelaev18010917m.g, Xelaev18019002m.g, Xelaev18001312m.g, Xelaev18004035m.g, Xelaev18013959m.g, Xelaev18014020m.g, Xelaev18001443m.g, Xelaev18040813m.g, Xelaev18002734m.g, Xelaev18008601m.g, Xelaev18042950m.g, Xelaev18045587m.g, Xelaev18008582m.g, Xelaev18002704m.g, Xelaev18008193m.g, Xelaev18040937m.g, Xelaev18030363m.g, Xelaev18016544m.g, Xelaev18003142m.g, Xelaev18003143m.g, Xelaev18013927m.g, Xelaev18046333m.g, Xelaev18014023m.g, Xelaev18044213m.g, Xelaev18028437m.g, Xelaev18032651m.g, Xelaev18046265m.g, Xelaev18008561m.g, Xelaev18011212m.g, Xelaev18013906m.g, Xelaev18045419m.g, Xelaev18008574m.g, Xelaev18003124m.g, Xelaev18008588m.g, Xelaev18040812m.g, Xelaev18011211m.g, Xelaev18003141m.g, Xelaev18008559m.g, Xelaev18043598m.g, Xelaev18002606m.g, Xelaev18001442m.g, Xelaev18046292m.g, Xelaev18043596m.g, Xelaev18000324m.g, Xelaev18040843m.g, Xelaev18008543m.g, Xelaev18032609m.g, Xelaev18045418m.g, Xelaev18002349m.g, Xelaev18008607m.g, Xelaev18032618m.g, Xelaev18030366m.g, Xelaev18030488m.g, Xelaev18047819m.g, Xelaev18046334m.g, Xelaev18001309m.g, Xelaev18043618m.g, Xelaev18043605m.g, Xelaev18040814m.g, Xelaev18034088m.g, Xelaev18003146m.g, Xelaev18016546m.g, Xelaev18019568m.g, Xelaev18004356m.g, Xelaev18040940m.g, Xelaev18032515m.g, Xelaev18008625m.g, Xelaev18008575m.g, Xelaev18003398m.g, Xelaev18042947m.g, Xelaev18032564m.g, Xelaev18040844m.g, Xelaev18046313m.g, Xelaev18046343m.g, Xelaev18032659m.g, Xelaev18032602m.g, Xelaev18019821m.g, Xelaev18042948m.g, Xelaev18003158m.g, Xelaev18003127m.g, Xelaev18008595m.g, Xelaev18001378m.g, Xelaev18003125m.g, Xelaev18003606m.g, Xelaev18042929m.g, Xelaev18044223m.g, Xelaev18000070m.g, Xelaev18000933m.g, Xelaev18002605m.g, Xelaev18032652m.g, Xelaev18040842m.g, Xelaev18032612m.g, Xelaev18000433m.g, Xelaev18003157m.g, Xelaev18042949m.g, Xelaev18019567m.g, Xelaev18030362m.g, Xelaev18013905m.g, Xelaev18001040m.g, Xelaev18002607m.g, Xelaev18003889m.g, Xelaev18008576m.g, Xelaev18032491m.g, Xelaev18043564m.g, Xelaev18040820m.g, Xelaev18044224m.g, Xelaev18011213m.g, Xelaev18014482m.g, Xelaev18032702m.g, Xelaev18032610m.g, Xelaev18008137m.g, Xelaev18016545m.g, Xelaev18000515m.g, Xelaev18032653m.g, Xelaev18008542m.g, Xelaev18004027m.g, Xelaev18028374m.g, Xelaev18004031m.g, Xelaev18016517m.g, Xelaev18040818m.g, Xelaev18019499m.g, Xelaev18016508m.g, Xelaev18046324m.g, Xelaev18030367m.g, Xelaev18003136m.g, Xelaev18013993m.g, Xelaev18002552m.g, Xelaev18040819m.g, Xelaev18046287m.g, Xelaev18040815m.g, Xelaev18001308m.g, Xelaev18002249m.g, Xelaev18042969m.g, Xelaev18003689m.g, Xelaev18040845m.g, Xelaev18014481m.g, Xelaev18040082m.g, Xelaev18004020m.g, Xelaev18043599m.g, Xelaev18001472m.g, Xelaev18030373m.g, Xelaev18042951m.g, Xelaev18032604m.g, Xelaev18013907m.g, Xelaev18004028m.g, Xelaev18032565m.g, Xelaev18040936m.g, Xelaev18008558m.g, Xelaev18003241m.g, Xelaev18045679m.g, Xelaev18028438m.g, Xelaev18019657m.g, Xelaev18043586m.g, Xelaev18042946m.g, Xelaev18032422m.g","GenBank, Xenbase_9.1","Xelaev18002732m.g, Xelaev18003726m.g, Xelaev18004021m.g, Xetrov90011050m.S, Xetrov90030054m.1, Xetrov90024604m.S, Xetrov90030949m.L, Xelaev18008592m.g, Xelaev18039742m.g, loc733334.L, loc100495443.1.S, loc105945526.L, loc101730359.L, Xetrov90026061m.L, Xelaev18003134m.g, loc101734230.S, Xelaev18002733m.g, Xelaev18046327m.g, Xelaev18002243m.g, Xetrov90027916m.S, Xetrov90011050m.L, Xelaev18010917m.g, Xelaev18019002m.g, Xelaev18001312m.g, Xelaev18004035m.g, loc100490741.L, Xelaev18014020m.g, Xelaev18001443m.g, Xetrov90027779m.L, loc100495568.1, Xelaev18008601m.g, Xelaev18042950m.g, loc100487504.L, Xelaev18008582m.g, loc100489639.S, Xelaev18008193m.g, Xelaev18040937m.g, Xelaev18030363m.g, Xelaev18016544m.g, Xetrov90030857m.L, Xelaev18003143m.g, Xelaev18013927m.g, Xelaev18046333m.g, Xelaev18014023m.g, loc105945624.L, Xetrov90026739m.L, Xelaev18032651m.g, Xelaev18046265m.g, Xelaev18008561m.g, Xelaev18011212m.g, Xelaev18013906m.g, loc100486775.L, Xelaev18008574m.g, Xelaev18003124m.g, Xelaev18008588m.g, Xelaev18040812m.g, Xelaev18011211m.g, Xelaev18003141m.g, Xelaev18008559m.g, Xelaev18043598m.g, Xelaev18002606m.g, Xelaev18001442m.g, loc101731280.S, loc100492142.L, Xelaev18000324m.g, Xelaev18040843m.g, Xelaev18008543m.g, Xetrov90026223m.S, loc100491261.L, Xetrov90022551m.S, Xelaev18008607m.g, Xetrov90026062m.S, Xetrov90026067m.L, Xelaev18030488m.g, loc734077.S, Xelaev18046334m.g, Xelaev18001309m.g, Xetrov90026268m.L, Xelaev18043605m.g, loc100491025.L, loc100490164.S, Xetrov90026223m.L, loc101733245.S, Xetrov90029313m.L, loc100145105.L, Xelaev18040940m.g, Xelaev18032515m.g, Xelaev18008625m.g, Xelaev18008575m.g, Xelaev18003398m.g, loc100488861.S, Xetrov90027967m.L, loc105945822.L, Xelaev18046313m.g, Xelaev18046343m.g, Xelaev18032659m.g, Xelaev18032602m.g, loc494766.S, Xelaev18042948m.g, Xelaev18003158m.g, Xelaev18003127m.g, Xelaev18008595m.g, Xelaev18001378m.g, Xelaev18003125m.g, Xelaev18003606m.g, loc100491349.S, Xelaev18044223m.g, Xelaev18000070m.g, loc100490410.S, Xelaev18002605m.g, Xelaev18032652m.g, Xelaev18040842m.g, Xetrov90029562m.S, Xelaev18000433m.g, Xelaev18003157m.g, Xetrov90027780m.S, Xelaev18019567m.g, Xetrov90029569m.L, Xelaev18013905m.g, Xelaev18001040m.g, Xelaev18002607m.g, Xetrov90029529m.1, Xelaev18008576m.g, loc100490164.L, Xetrov90030057m.L, Xelaev18040820m.g, Xelaev18044224m.g, Xelaev18011213m.g, Xetrov90029525m.S, loc101730417.S, Xelaev18032610m.g, Xelaev18008137m.g, Xelaev18016545m.g, Xelaev18000515m.g, loc100487181.S, Xelaev18008542m.g, Xelaev18004027m.g, Xelaev18028374m.g, Xetrov90029665m.1, Xelaev18016517m.g, Xelaev18040818m.g, loc100491764.L, Xelaev18016508m.g, loc100492142.S, Xelaev18030367m.g, Xelaev18003136m.g, Xelaev18013993m.g, Xelaev18002552m.g, Xelaev18040819m.g, Xelaev18046287m.g, Xelaev18040815m.g, Xelaev18001308m.g, Xelaev18002249m.g, loc100492814.S, Xelaev18003689m.g, loc100491349.L, Xelaev18014481m.g, loc100489639.L, Xelaev18004020m.g, loc100487072.L, Xelaev18001472m.g, Xelaev18030373m.g, loc101734683.S, Xelaev18032604m.g, Xelaev18013907m.g, Xelaev18004028m.g, Xelaev18032565m.g, Xelaev18040936m.g, Xelaev18008558m.g, Xelaev18003241m.g, loc100495234.L, Xelaev18028438m.g, Xetrov90010129m.L, Xetrov90026271m.L, srms.S, Xelaev18032422m.g","Unknown (protein for MGC:154598) [Xenopus laevis], LOC733187 protein [Xenopus laevis], Unknown (protein for IMAGE:8550378) [Xenopus laevis], uncharacterized protein LOC379589 [Xenopus laevis], uncharacterized protein LOC495222 [Xenopus laevis], tripartite motif containing 7 [Xenopus laevis], RING finger protein [Xenopus laevis], uncharacterized protein LOC495216 [Xenopus laevis], tripartite motif containing 25 [Xenopus laevis], LOC397847 protein [Xenopus laevis], LOC397846 protein [Xenopus laevis], LOC431932 protein [Xenopus laevis], LOC432183 protein [Xenopus laevis], LOC494681 protein [Xenopus laevis], LOC495519 protein [Xenopus laevis], LOC495837 protein [Xenopus laevis], LOC733185 protein [Xenopus laevis], LOC733334 protein [Xenopus laevis], NA",NA,NA,NA,E3 ubiquitin ISG15 ligase TRIM25-like
ENOG411CPE4,ENOG411CPE4,2,2,2,1021825.53125,1957362,1489593.765625,1.9155540159635251,0.937761708332379,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"147901235, Xelaev18000100m.g, Xelaev18003498m.g","GenBank, Xenbase_9.1","Xelaev18000100m.g, Xelaev18003498m.g","syntaxin 7 [Xenopus laevis], NA",O15400,STX7,NA,Syntaxin 7
ENOG411DGFH,ENOG411DGFH,2,2,2,209720.703125,402438.96875,306079.8359375,1.9189281876006967,0.9403007223040544,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"147902762, Xelaev18013240m.g","GenBank, Xenbase_9.1",vwa8.L,"uncharacterized protein LOC398849 [Xenopus laevis], NA",NA,NA,NA,von Willebrand factor A domain containing 8
ENOG411D1N4,ENOG411D1N4,2,2,2,224612.171875,1272514.875,748563.5234375,5.665386984050772,2.5021745051901325,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"115292025, 122936362, 77748380",GenBank,NA,LOC733390 protein [Xenopus laevis],Q9BZE1,MRPL37,MRPL2 RPML2,mitochondrial ribosomal protein L37
ENOG411CWK7,ENOG411CWK7,2,2,2,612628.5,359079.828125,485854.1640625,-1.7061066983320954,-0.7707078742887155,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"147899479, 161611674, Xelaev18016852m.g","GenBank, Xenbase_9.1",ckap4.L,"cytoskeleton-associated protein 4 [Xenopus laevis], LOC100127315 protein [Xenopus laevis], NA",Q07065,CKAP4,NA,Cytoskeleton-associated protein 4
ENOG411CQMI,ENOG411CQMI,1,1,2,1041184.71875,1120039.875,1080612.296875,1.07573599077085,0.10532405229921432,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"147900189, 148236625",GenBank,NA,"uncharacterized protein LOC494689 precursor [Xenopus laevis], glutathione peroxidase 7 precursor [Xenopus laevis]",Q96SL4,GPX7,GPX6,Glutathione peroxidase 7
ENOG411CWHC,ENOG411CWHC,2,2,2,1043321.21875,1949224.0625,1496272.640625,1.868287568075496,0.9017165327274623,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"112490091, 171846991, 213625135",GenBank,NA,"Chain A, The Structure Of Xendou: A Splicing Independent Snorna Processing Endoribonuclease, Unknown (protein for MGC:179850) [Xenopus laevis], Endou-A protein [Xenopus laevis]",NA,NA,NA,Poly(U)-specific
ENOG411D1HZ,ENOG411D1HZ,1,1,2,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"62026292, 76779896, Xelaev18044044m.g, Xelaev18046687m.g","GenBank, Xenbase_9.1","ict1.L, ict1.S","LOC733181 protein [Xenopus laevis], LOC734168 protein [Xenopus laevis], NA",Q14197,MRPL58,DS1 ICT1,immature colon carcinoma transcript 1
ENOG411CT0H,ENOG411CT0H,1,1,2,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"12057014, 12584083, Xelaev18020566m.g, Xelaev18018293m.g","GenBank, Xenbase_9.1","tp53bp1.S, tp53bp1.L","53BP1 protein [Xenopus laevis], p53-binding protein 1 [Xenopus laevis], NA",NA,NA,NA,Tumor protein p53 binding protein 1
ENOG411DFZM,ENOG411DFZM,2,2,2,4073504.078125,11394134.6875,7733819.3828125,2.797133492190985,1.4839491075596354,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"148238203, 57920980, 90101327, Xelaev18006229m.g","GenBank, Xenbase_9.1",gamt.L,"guanidinoacetate N-methyltransferase A [Xenopus laevis], Gamt-b protein [Xenopus laevis], RecName: Full=Guanidinoacetate N-methyltransferase B, NA",NA,NA,NA,Guanidinoacetate N-methyltransferase
ENOG411CPDZ,ENOG411CPDZ,2,2,2,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"54648209, Xelaev18000028m.g, Xelaev18000478m.g, Xelaev18021007m.g, Xelaev18017725m.g, Xelaev18041732m.g, Xelaev18002890m.g","GenBank, Xenbase_9.1","Xelaev18000028m.g, Xelaev18000478m.g, abcd2.S, abcd2.L, Xelaev18041732m.g, Xelaev18002890m.g","LOC495468 protein [Xenopus laevis], NA","Q9UBJ2, P33897","ABCD2, ABCD1","ALD1 ALDL1 ALDR ALDRP, ALD","ATP-binding cassette, sub-family D (ALD), member"
ENOG411CXP8,ENOG411CXP8,2,2,2,254682.4453125,2351675.875,1303179.16015625,9.233757246654557,3.206917804766402,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"116063414, 53237079, Xelaev18006221m.g","GenBank, Xenbase_9.1",reep6.L,"LOC494868 protein [Xenopus laevis], NA",Q96HR9,REEP6,C19orf32 DP1L1,receptor accessory protein 6
ENOG411CXQT,ENOG411CXQT,2,2,2,32130.7392578125,148998.03125,90564.38525390625,4.6372425500222985,2.2132671885547466,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"148238249, Xelaev18005008m.g","GenBank, Xenbase_9.1",polr1a.L,"polymerase (RNA) I polypeptide A, 194kDa [Xenopus laevis], NA",O95602,POLR1A,NA,polymerase (RNA) I polypeptide A
ENOG411CYF0,ENOG411CYF0,1,1,2,120038.3359375,350016.625,235027.48046875,2.91587368540532,1.5439282239904937,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"148236727, Xelaev18033729m.g, Xelaev18032026m.g","GenBank, Xenbase_9.1","tgs1.S, tgs1.L","trimethylguanosine synthase 1 [Xenopus laevis], NA",Q96RS0,TGS1,HCA137 NCOA6IP PIMT,trimethylguanosine synthase 1
ENOG411CV1V,ENOG411CV1V,1,1,2,72283.294921875,279161.5078125,175722.4013671875,3.8620473529080606,1.9493658534099552,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,Xelaev18019903m.g,Xenbase_9.1,polr3b.S,NA,Q9NW08,POLR3B,NA,polymerase (RNA) III (DNA directed) polypeptide B
ENOG411CU8V,ENOG411CU8V,1,1,2,459088.9921875,1028430,743759.49609375,2.2401539080683754,1.1635978549521635,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"147900237, Xelaev18041372m.g, Xelaev18039450m.g","GenBank, Xenbase_9.1","eif2b2.S, eif2b2.L","eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa [Xenopus laevis], NA",P49770,EIF2B2,EIF2BB,"Eukaryotic translation initiation factor 2B, subunit 2 beta"
ENOG411CYXM,ENOG411CYXM,2,2,2,6271371.390625,8071150.75,7171261.0703125,1.2869833800730521,0.36399342291292097,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,148227906,GenBank,NA,"transient receptor potential cation channel, subfamily C, member 4 associated protein [Xenopus laevis]",Q8TEL6,TRPC4AP,C20orf188 TRRP4AP,"transient receptor potential cation channel, subfamily C, member 4 associated protein"
ENOG411CSXZ,ENOG411CSXZ,1,1,2,32130.7392578125,32130.7392578125,32130.7392578125,NA,0,1,1,-1.4723169975186103,-0.5580883245958046,-0.35022393103409144,0.6369146758410389,0.9831759662844856,"148228523, 148235685, 54648568, 7160452, Xelaev18008054m.g, Xelaev18010809m.g","GenBank, Xenbase_9.1","cast.L, cast.S","calpastatin [Xenopus laevis], putative calpastatin [Xenopus laevis], Unknown (protein for IMAGE:5513587) [Xenopus laevis], calpastatin, putative [Xenopus laevis], NA",P20810,CAST,NA,calpastatin
