accession,ctrl_PSMs_b1,ctrl_PSMs_b2,exp_PSMs_b1,exp_PSMs_b2,PSM_zscore_b1,PSM_zscore_b2,PSM_log2fc_b1,PSM_log2fc_b2,mean_ctrl_PSMs,mean_exp_PSMs,joint_zscore,pval,fdr_bh,description,xl_id,xl_id_source,xenla_xen_base_gene_names,xenla_gen_bank_description,human_uni_prot_id,human_gene_names_primary,human_gene_names_synonyms,egg_nog_annotation,conf_90,conf_95,conf_99
Xelaev18019625m.g,1,0,1,0,-0.11891965674285696,0,-0.22218879570573988,0,0.5,0.5,-0.08408889569925068,0.5335071233386379,0.9141929049784945,Xelaev18019625m.g,Xelaev18019625m.g,ENOG411CQ1U (group too big to be combined into one entry),"Xelaev18040162m.g, Xelaev18019400m.g, loc100498402.L, Xelaev18044004m.g, Xelaev18001078m.g, Xelaev18019596m.g, Xelaev18019470m.g, loc101731299.L, Xelaev18019348m.g, Xelaev18001006m.g, Xelaev18019612m.g, Xelaev18042395m.g, Xelaev18019450m.g, Xelaev18019632m.g, Xelaev18040295m.g, Xelaev18000969m.g, Xelaev18019633m.g, Xelaev18019486m.g, loc100486785.L, loc101734037.L, Xetrov90010106m.L, Xelaev18019444m.g, or1j1.L, Xelaev18018834m.g, Xelaev18002176m.g, loc101732790.S, Xelaev18019652m.g, Xelaev18003748m.g, Xelaev18019644m.g, loc100498566.S, Xelaev18040172m.g, loc101733745.L, loc101733906.L, Xelaev18018692m.g, Xelaev18040174m.g, Xelaev18019628m.g, Xelaev18019363m.g, Xelaev18019427m.g, Xelaev18001002m.g, Xelaev18018848m.g, Xelaev18007510m.g, Xelaev18019428m.g, loc101731461.L, Xelaev18020147m.g, Xelaev18039259m.g, Xelaev18018846m.g, Xelaev18000967m.g, Xelaev18000970m.g, Xelaev18000959m.g, Xelaev18044005m.g, Xelaev18019459m.g, Xelaev18019456m.g, Xelaev18018695m.g, Xelaev18040210m.g, Xelaev18001075m.g, Xelaev18000939m.g, Xelaev18019451m.g, Xelaev18019646m.g, Xelaev18040296m.g, Xelaev18019463m.g, Xelaev18019622m.g, Xelaev18019412m.g, Xelaev18019656m.g, Xelaev18019600m.g, Xelaev18019638m.g, Xelaev18019372m.g, Xetrov90010109m.L, Xelaev18019465m.g, Xelaev18018828m.g, Xelaev18000984m.g, loc101731066.L, Xelaev18010431m.g, Xelaev18019467m.g, Xelaev18000995m.g, Xelaev18019650m.g, Xelaev18019476m.g, Xelaev18040284m.g, Xelaev18019495m.g, Xelaev18020149m.g, Xelaev18019461m.g, Xelaev18019462m.g, Xelaev18001001m.g, Xelaev18019489m.g, Xelaev18019455m.g, Xelaev18000990m.g, Xelaev18000968m.g, Xelaev18040164m.g, Xelaev18040287m.g, Xelaev18019355m.g, Xelaev18045788m.g, Xelaev18042680m.g, Xelaev18019642m.g, Xelaev18002766m.g, Xelaev18040302m.g, Xelaev18018720m.g, Xetrov90010111m.L, Xelaev18012468m.g, Xelaev18000961m.g, Xelaev18018829m.g, Xelaev18042396m.g, Xelaev18000991m.g, Xelaev18019353m.g, Xelaev18004042m.g, Xelaev18019606m.g, loc101732998.L, Xelaev18019438m.g, loc100490738.S, loc101733732.L, Xelaev18019502m.g, Xelaev18040298m.g, loc101734996.S, Xelaev18019425m.g, Xelaev18019418m.g, Xelaev18019487m.g, Xelaev18018842m.g, Xelaev18000983m.g, loc101733618.S, Xetrov90010104m.L, Xelaev18038960m.g, Xelaev18034429m.g, Xelaev18042679m.g, Xelaev18010428m.g, Xelaev18001005m.g, Xelaev18019457m.g, Xelaev18003111m.g, loc101731066.S, Xelaev18018820m.g, Xelaev18019615m.g, Xelaev18001076m.g, Xelaev18019409m.g, Xelaev18019627m.g, Xelaev18001077m.g, Xelaev18000966m.g, Xelaev18019431m.g, loc100497626.L, Xelaev18000240m.g, Xelaev18019424m.g, Xelaev18040173m.g, Xelaev18000973m.g, Xelaev18019370m.g, Xelaev18001071m.g, Xelaev18019479m.g, Xelaev18018724m.g, loc100493172.L, Xelaev18019598m.g, Xelaev18001028m.g, Xelaev18000941m.g, loc100498639.L, Xelaev18019624m.g, Xelaev18045790m.g, Xelaev18019618m.g, Xelaev18019481m.g, Xelaev18019429m.g, Xelaev18019607m.g, Xelaev18042394m.g, Xelaev18001073m.g, Xelaev18019405m.g, Xelaev18019621m.g, Xelaev18019448m.g, Xelaev18019490m.g, Xelaev18019604m.g, Xelaev18018680m.g, Xelaev18018690m.g, Xelaev18019439m.g, Xelaev18040293m.g, Xelaev18000938m.g, Xelaev18000998m.g, Xelaev18040294m.g, Xelaev18019468m.g, Xelaev18019625m.g, Xelaev18019608m.g, Xelaev18019359m.g, loc100492619.L, Xelaev18000992m.g, Xelaev18000934m.g, Xelaev18019430m.g, Xelaev18000994m.g, Xelaev18018698m.g, Xelaev18019616m.g, Xelaev18040291m.g, Xelaev18019647m.g, Xelaev18000985m.g, Xelaev18000999m.g, Xelaev18040207m.g, Xelaev18019538m.g, Xelaev18020145m.g, Xelaev18019641m.g, Xelaev18000972m.g, Xelaev18020219m.g, loc100497403.L, Xelaev18040297m.g, Xelaev18019605m.g, Xelaev18019376m.g, Xelaev18019640m.g, Xelaev18045742m.g, Xelaev18001030m.g, Xelaev18045729m.g, Xelaev18019360m.g, Xelaev18042682m.g, Xelaev18019443m.g, or2t27.L, Xelaev18019660m.g, Xelaev18040299m.g, Xelaev18000980m.g, Xelaev18019540m.g, Xelaev18040292m.g, Xelaev18019441m.g, Xelaev18006349m.g, loc101730321.L, Xelaev18000965m.g, Xelaev18001072m.g, Xelaev18019593m.g, loc101734037.S, Xelaev18019474m.g, Xelaev18002767m.g, Xelaev18019423m.g, loc100485236.L, Xelaev18001881m.g, Xelaev18019614m.g, Xelaev18019634m.g, Xelaev18019397m.g, Xelaev18000937m.g, Xelaev18019362m.g, Xelaev18001007m.g, Xelaev18020144m.g, Xetrov90010106m.S, Xelaev18000290m.g, Xelaev18019396m.g, Xelaev18000988m.g, Xelaev18019601m.g, Xelaev18000962m.g, Xelaev18019437m.g, Xelaev18018847m.g, Xelaev18039253m.g, Xelaev18019619m.g, Xelaev18019659m.g, Xelaev18000996m.g, Xelaev18019410m.g, Xelaev18001029m.g, Xelaev18000993m.g, Xelaev18019483m.g, Xelaev18019420m.g, Xelaev18042397m.g, Xelaev18019472m.g, Xelaev18019346m.g, Xelaev18019417m.g, Xelaev18019452m.g, Xelaev18019654m.g, loc101730615.L, Xelaev18000989m.g, Xelaev18040165m.g, Xelaev18019426m.g, loc100493003.L, Xelaev18018696m.g, Xelaev18040206m.g, Xelaev18019351m.g, Xelaev18019367m.g, Xelaev18040216m.g, Xelaev18000981m.g, loc105946653.L, Xelaev18038959m.g, Xelaev18019626m.g, Xelaev18019436m.g, Xelaev18019449m.g, Xelaev18000982m.g, Xelaev18019357m.g, Xelaev18019592m.g, Xetrov90002626m.L, Xelaev18019617m.g, Xelaev18040205m.g, Xelaev18019609m.g, Xelaev18019478m.g, Xelaev18040211m.g, Xelaev18044002m.g, Xelaev18006351m.g, loc100493498.L, Xelaev18018727m.g, Xelaev18007509m.g, Xelaev18019413m.g, Xelaev18040169m.g, Xelaev18012470m.g, Xelaev18019651m.g, Xelaev18040288m.g, Xelaev18019471m.g, Xelaev18019365m.g, Xelaev18019496m.g, Xelaev18001000m.g, Xelaev18018687m.g, Xelaev18001070m.g, Xelaev18019403m.g, Xelaev18019653m.g, Xelaev18040259m.g, loc101735055.L, Xelaev18000963m.g, Xelaev18019445m.g, loc100491631, Xelaev18019399m.g, Xelaev18040258m.g, loc100492807.L, Xelaev18040161m.g, Xelaev18019416m.g, Xelaev18019406m.g, loc100485521.L, Xelaev18019421m.g, Xelaev18001074m.g, Xelaev18019398m.g, Xelaev18019639m.g, Xelaev18019637m.g, Xelaev18019347m.g, Xelaev18000986m.g, Xelaev18019349m.g, Xelaev18018849m.g, Xelaev18006201m.g, Xelaev18040201m.g, Xelaev18019482m.g, Xelaev18020143m.g, Xelaev18019497m.g, Xelaev18018833m.g, Xelaev18019645m.g, Xelaev18019356m.g, Xelaev18018691m.g, Xelaev18019469m.g, Xelaev18019404m.g, loc101731754.L, Xelaev18045739m.g, loc100497780.L, Xelaev18040257m.g, Xelaev18001003m.g, Xelaev18019345m.g, Xelaev18019419m.g, Xelaev18019402m.g, or11h4.L, Xelaev18019369m.g, Xelaev18019475m.g, Xelaev18007511m.g, loc101733618.L, Xelaev18019480m.g, Xelaev18019498m.g, Xelaev18040290m.g, Xelaev18019440m.g, Xetrov90010115m.L, Xelaev18019602m.g, Xelaev18019658m.g, Xelaev18019620m.g, Xelaev18019630m.g, Xelaev18019648m.g, Xelaev18019447m.g, Xelaev18019352m.g, Xelaev18040300m.g, loc101731461.S, Xelaev18034406m.g, Xelaev18019599m.g, Xelaev18040285m.g, Xelaev18010321m.g, Xelaev18019442m.g, Xelaev18040289m.g, Xelaev18040286m.g, Xelaev18019491m.g, Xelaev18019453m.g, Xelaev18019636m.g, Xelaev18019594m.g, Xelaev18019373m.g, Xelaev18018836m.g, Xelaev18000971m.g, Xelaev18019414m.g, Xelaev18019623m.g, Xetrov90010112m.L, Xelaev18019458m.g, Xetrov90021902m.L, Xelaev18020148m.g, Xelaev18019501m.g, Xelaev18019494m.g, Xelaev18019371m.g, Xelaev18012469m.g, Xelaev18019635m.g, Xelaev18019454m.g, Xelaev18019655m.g, Xelaev18000957m.g, Xelaev18042681m.g, Xelaev18019473m.g, Xelaev18001068m.g","olfactory receptor class II [Xenopus laevis], olfactory receptor class II (xb178 gene) [Xenopus laevis], olfactory receptor, family 11, subfamily L, member 1 [Xenopus laevis], olfactory receptor, family 1, subfamily S, member 1 [Xenopus laevis], olfactory receptor [Xenopus laevis], putative olfactory receptor [Xenopus laevis], NA",Q9GZK7,OR11A1,OR11A2,Olfactory receptor,FALSE,FALSE,FALSE
ENOG411D1I4,1,0,1,0,-0.11891965674285696,0,-0.22218879570573988,0,0.5,0.5,-0.08408889569925068,0.5335071233386379,0.9141929049784945,ENOG411D1I4,"148223291, 148223515, Xelaev18034668m.g","GenBank, Xenbase_9.1",npm3.L,"nucleoplasmin-like protein NO29 [Xenopus laevis], nucleophosmin/nucleoplasmin 3 [Xenopus laevis], NA",O75607,NPM3,NA,"nucleophosmin nucleoplasmin, 3",FALSE,FALSE,FALSE
ENOG411CTPY,63,8,71,13,-0.25058044119534045,0.12553074274620268,-0.05226379426342767,0.07934159601948727,35.5,42,-0.08842348975871821,0.5352299538556352,0.9141929049784945,ENOG411CTPY,"148229503, 213626727, 27694908",GenBank,NA,"programmed cell death 6-interacting protein [Xenopus laevis], LOC398095 protein [Xenopus laevis]",Q8WUM4,PDCD6IP,AIP1 ALIX KIAA1375,Programmed cell death 6 interacting protein,FALSE,FALSE,FALSE
ENOG411CXJC,26,6,32,8,0.18388104997410298,-0.3092308013670456,0.06731782148924499,-0.19551824521109637,16,20,-0.08863565922999761,0.5353142661816431,0.9141929049784945,ENOG411CXJC,"147899649, 148237157",GenBank,NA,saccharopine dehydrogenase (putative) [Xenopus laevis],Q8NBX0,SCCPDH,NA,Saccharopine dehydrogenase,FALSE,FALSE,FALSE
ENOG411CVA3,0,2,1,1,0.9620881951337295,-1.0958656088193481,0.7778112042942601,-1.143050825316961,1,1,-0.09459491638669901,0.5376817060671585,0.9141929049784945,ENOG411CVA3,"148236313, Xelaev18020620m.g","GenBank, Xenbase_9.1",myef2.S,"myelin expression factor 2 [Xenopus laevis], NA",Q9P2K5,MYEF2,KIAA1341,Myelin expression factor 2,FALSE,FALSE,FALSE
ENOG411CQE9,1,1,0,4,-1.1302650083989474,0.9960618867549078,-1.2221887957057398,0.7638397702915579,1,2,-0.09489593737090352,0.5378012582667165,0.9141929049784945,ENOG411CQE9,"148222910, 148226686, Xelaev18022731m.g","GenBank, Xenbase_9.1",pepd.L,"peptidase D [Xenopus laevis], uncharacterized protein LOC379515 [Xenopus laevis], NA",P12955,PEPD,PRD,peptidase D,FALSE,FALSE,FALSE
ENOG411CWIP,42,13,40,26,-0.9929825694409722,0.8585953943875133,-0.29090154578975413,0.38944425551005973,27.5,33,-0.0950260827848044,0.5378529452028289,0.9141929049784945,ENOG411CWIP,"13021672, 148233253, 161612269, Xelaev18045869m.g","GenBank, Xenbase_9.1",fkbp10.S,"FK506-binding protein [Xenopus laevis], FK506 binding protein 10, 65 kDa precursor [Xenopus laevis], NA",Q96AY3,FKBP10,FKBP65,"FK506 binding protein 10, 65 kDa",FALSE,FALSE,FALSE
ENOG411CWRY,43,12,44,22,-0.6724989927032266,0.5373143688765315,-0.18976731801336255,0.2650339133201161,27.5,33,-0.0955899642200086,0.5380768819542204,0.9141929049784945,ENOG411CWRY,"123959666, 147900426, 147907264, 157423155, Xelaev18036907m.g, Xelaev18034626m.g, Xelaev18034625m.g","GenBank, Xenbase_9.1","gsto1.S, Xelaev18034626m.g, Xelaev18034625m.g","LOC100037104 protein [Xenopus laevis], uncharacterized protein LOC431979 [Xenopus laevis], glutathione S-transferase omega 1 [Xenopus laevis], NA","P78417, Q9H4Y5","GSTO1, GSTO2","GSTTLP28, NA",Glutathione S-transferase omega,FALSE,FALSE,FALSE
ENOG411D464,13,3,18,3,0.47139214527666873,-0.6066483522616488,0.2183837956802415,-0.5580883245958046,8,10.5,-0.0956405811566507,0.5380969830948871,0.9141929049784945,ENOG411D464,"148228014, Xelaev18004455m.g, Xelaev18018310m.g","GenBank, Xenbase_9.1","rpl37a.1, rpl37a.L","60S ribosomal protein L37a [Xenopus laevis], NA",P61513,RPL37A,NA,ribosomal protein L37a,FALSE,FALSE,FALSE
ENOG411CT1X,16,5,23,5,0.6476675202097634,-0.7832348047176435,0.27531086376507663,-0.5580883245958046,10.5,14,-0.09586054618256802,0.5381843350955402,0.9141929049784945,ENOG411CT1X,"147898562, 148226640, Xelaev18043691m.g","GenBank, Xenbase_9.1",nploc4.L,"nuclear protein localization 4 homolog [Xenopus laevis], uncharacterized protein LOC494816 [Xenopus laevis], NA",Q8TAT6,NPLOC4,KIAA1499 NPL4,Nuclear protein localization 4 homolog (S. cerevisiae),FALSE,FALSE,FALSE
ENOG411CSC1,96,33,112,50,-0.052174366314196176,-0.10085043485771174,-0.0019226754776797874,0.026874176125351517,64.5,81,-0.10820487459837923,0.5430834108542497,0.9141929049784945,ENOG411CSC1,"148236351, Xelaev18034355m.g","GenBank, Xenbase_9.1",tpi1.L,"triosephosphate isomerase [Xenopus laevis], NA",P60174,TPI1,TPI,triosephosphate isomerase 1,FALSE,FALSE,FALSE
ENOG411CZFN,43,9,47,15,-0.35681062629655386,0.20159942054375143,-0.09665791362188116,0.1199835805168331,26,31,-0.10975089610394706,0.5436965325359208,0.9141929049784945,ENOG411CZFN,"13161389, 148222757, Xelaev18030099m.g","GenBank, Xenbase_9.1",Xelaev18030099m.g,"ribosomal protein S14 [Xenopus laevis], NA",P62263,RPS14,NA,Ribosomal protein S14,FALSE,FALSE,FALSE
ENOG411CSAT,28,5,21,15,-1.6352520258949226,1.4758989100470108,-0.6207381721960147,0.8569491746830392,16.5,18,-0.1126796688192639,0.5448577397445603,0.9141929049784945,ENOG411CSAT,"117167933, 126631292, 148236537, 163915819, 27769413, 47507270, 49256490, 71051360, 83318253, Xelaev18012624m.g, Xelaev18004058m.g","GenBank, Xenbase_9.1","fuca1.L, loc100497659.S","LOC432087 protein [Xenopus laevis], fucosidase, alpha-L- 2, plasma precursor [Xenopus laevis], Fuca protein [Xenopus laevis], Unknown (protein for MGC:83395) [Xenopus laevis], NA","P04066, Q9BTY2","FUCA1, FUCA2",NA,"fucosidase, alpha-L",FALSE,FALSE,FALSE
ENOG411CQ4T,26,5,27,9,-0.4686111783625804,0.30833958367717856,-0.16972137581160443,0.17887726957040176,15.5,18,-0.11332913143362948,0.545115188766135,0.9141929049784945,ENOG411CQ4T,"133258, 147900728, 147905111, 148227778, 148230657, 148233568, 148237229, 1710623, 213625123, 214241, 76780030, Xelaev18030977m.g, Xelaev18047194m.g, Xelaev18016014m.g, Xelaev18044730m.g, Xelaev18013553m.g","GenBank, Xenbase_9.1","hnrnpa2b1.L, hnrnpa3.S, hnrnpa1.S, hnrnpa3.L, hnrnpa1.L","RecName: Full=Heterogeneous nuclear ribonucleoproteins A1 homolog; Short=hnRNP A1; AltName: Full=Helix-destabilizing protein; AltName: Full=Single-strand-binding protein; AltName: Full=hnRNP core protein A1, heterogeneous nuclear ribonucleoproteins A1 homolog [Xenopus laevis], heterogeneous nuclear ribonucleoprotein A3 homolog 2 [Xenopus laevis], heterogeneous nuclear ribonucleoprotein A2 homolog 1 [Xenopus laevis], heterogeneous nuclear ribonucleoprotein A3 homolog 1 [Xenopus laevis], heterogeneous nuclear ribonucleoprotein A2 homolog 2 [Xenopus laevis], heterogeneous nuclear ribonucleoprotein A1 [Xenopus laevis], RecName: Full=Heterogeneous nuclear ribonucleoprotein A2 homolog 1; AltName: Full=hnRNP A2(A), Unknown (protein for MGC:196608) [Xenopus laevis], ribonucleoprotein A1b [Xenopus laevis], MGC52881 protein [Xenopus laevis], NA","P51991, P22626","HNRNPA3, HNRNPA2B1","HNRPA3, HNRPA2B1",heterogeneous nuclear ribonucleoprotein,FALSE,FALSE,FALSE
ENOG411D4H9,2,1,6,0,1.2417297634246023,-1.4027453845546147,1.0002036256307079,-1.5580883245958046,1.5,3,-0.11385523757799573,0.5453237250086143,0.9141929049784945,ENOG411D4H9,"352962141, 46249524, Xelaev18016962m.g","GenBank, Xenbase_9.1",pcbd2.L,"pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2 [Xenopus laevis], MGC81188 protein [Xenopus laevis], NA",Q9H0N5,PCBD2,DCOH2 DCOHM,Pterin-4 alpha-carbinolamine dehydratase dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2,FALSE,FALSE,FALSE
ENOG411CTFG,11,9,13,13,0.01515445746177751,-0.17653016074056146,2.0362563070790374e-4,-0.07266149742556285,10,13,-0.11410985410717629,0.5454246445984912,0.9141929049784945,ENOG411CTFG,"123896325, Xelaev18009675m.g","GenBank, Xenbase_9.1",ikbkap.S,"RecName: Full=Putative elongator complex protein 1; Short=ELP1; AltName: Full=IkappaB kinase complex-associated protein; Short=IKK complex-associated protein, NA",O95163,ELP1,IKAP IKBKAP,"Inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein",FALSE,FALSE,FALSE
ENOG411CW28,34,3,44,3,0.4421110783734191,-0.6066483522616488,0.14038128367896838,-0.5580883245958046,18.5,23.5,-0.11634542212431546,0.5463106058169501,0.9141929049784945,ENOG411CW28,"148229244, 56541012",GenBank,NA,"proteasome (prosome, macropain) subunit, beta type, 3 [Xenopus laevis], Unknown (protein for MGC:99279) [Xenopus laevis]",P49720,PSMB3,NA,"The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity (By similarity)",FALSE,FALSE,FALSE
ENOG411CRKT,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CRKT,"115528223, 118835659, 147906514, 147907036, 148237655, 157422986, Xelaev18044406m.g, Xelaev18044512m.g, Xelaev18044508m.g, Xelaev18013467m.g, Xelaev18044510m.g, Xelaev18046959m.g, Xelaev18044507m.g, Xelaev18044405m.g, Xelaev18015957m.g, Xelaev18047044m.g","GenBank, Xenbase_9.1","cyp27c1.L, Xelaev18044512m.g, loc100496109.L, cyp27b1.L, Xelaev18044510m.g, cyp27c1.S, loc100145331.L, Xelaev18044405m.g, cyp27b1.S, cyp27b1-like.1.S","LOC733412 protein [Xenopus laevis], Unknown (protein for IMAGE:8532588) [Xenopus laevis], MGC86179 protein [Xenopus laevis], sterol 26-hydroxylase, mitochondrial [Xenopus laevis], uncharacterized protein LOC735141 [Xenopus laevis], NA","O15528, Q02318, Q4G0S4","CYP27B1, CYP27A1, CYP27C1","CYP1ALPHA CYP27B, CYP27, NA",Cytochrome P450 family 27 subfamily,FALSE,FALSE,FALSE
ENOG411CP8V,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CP8V,"115528648, 49257710, 55778577, Xelaev18026100m.g","GenBank, Xenbase_9.1",erlec1.L,"LOC495829 protein [Xenopus laevis], LOC100137614 protein [Xenopus laevis], NA",Q96DZ1,ERLEC1,C2orf30 XTP3TPB,Endoplasmic reticulum lectin 1,FALSE,FALSE,FALSE
ENOG411CU5Z,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CU5Z,"148225663, Xelaev18000572m.g","GenBank, Xenbase_9.1",adk.S,"adenosine kinase [Xenopus laevis], NA",P55263,ADK,NA,adenosine kinase,FALSE,FALSE,FALSE
ENOG411D0VM,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411D0VM,"163916521, Xelaev18024911m.g","GenBank, Xenbase_9.1",pdf.S,"LOC100137680 protein [Xenopus laevis], NA",Q9HBH1,PDF,PDF1A,"peptide deformylase, mitochondrial",FALSE,FALSE,FALSE
ENOG411DFES,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411DFES,"147907316, 148223275, 169642556, Xelaev18027567m.g","GenBank, Xenbase_9.1",tbl1xr1.L,"F-box-like/WD repeat-containing protein TBL1XR1-B [Xenopus laevis], F-box-like/WD repeat-containing protein TBL1XR1-A [Xenopus laevis], LOC398608 protein [Xenopus laevis], NA",Q9BZK7,TBL1XR1,IRA1 TBLR1,transducin (beta)-like 1 X-linked receptor 1,FALSE,FALSE,FALSE
ENOG411CPPX,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CPPX,"148234879, 18874025, 28302250, Xelaev18005935m.g, Xelaev18035144m.g, Xelaev18037215m.g","GenBank, Xenbase_9.1","mapk10.L, mapk8.L, mapk8.S","mitogen-activated protein kinase 8 [Xenopus laevis], c-Jun N-terminal kinase alpha [Xenopus laevis], LOC398499 protein [Xenopus laevis], NA","P53779, P45983, P45984","MAPK10, MAPK8, MAPK9","JNK3 JNK3A PRKM10 SAPK1B, JNK1 PRKM8 SAPK1 SAPK1C, JNK2 PRKM9 SAPK1A",mitogenactivated protein kinase,FALSE,FALSE,FALSE
ENOG411CZWD,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CZWD,"Xelaev18033098m.g, Xelaev18031023m.g",Xenbase_9.1,"ankrd28.S, ankrd28.L",NA,O15084,ANKRD28,KIAA0379,ankyrin repeat domain 28,FALSE,FALSE,FALSE
ENOG411CUUX,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CUUX,"148231980, 285002201, Xelaev18024417m.g, Xelaev18021960m.g","GenBank, Xenbase_9.1","Xelaev18024417m.g, Xelaev18021960m.g","cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa [Xenopus laevis], cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa, b [Xenopus laevis], NA",Q12996,CSTF3,NA,"Cleavage stimulation factor, 3' pre-RNA, subunit 3, 77kDa",FALSE,FALSE,FALSE
ENOG411CW5F,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CW5F,"148235439, Xelaev18006854m.g","GenBank, Xenbase_9.1",cbwd1.2.L,"COBW domain containing 2 [Xenopus laevis], NA","Q5JTY5, Q8IUF1, Q9BRT8, Q5RIA9, Q4V339","CBWD3, CBWD2, CBWD1, CBWD5, CBWD6",CBWD7,COBW domain containing,FALSE,FALSE,FALSE
ENOG411CPRZ,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CPRZ,147900516,GenBank,NA,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2 [Xenopus laevis]",Q8NEU8,APPL2,DIP13B,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2",FALSE,FALSE,FALSE
ENOG411D3TH,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411D3TH,118835457,GenBank,NA,MGC78968 protein [Xenopus laevis],P62314,SNRPD1,NA,Small nuclear ribonucleoprotein D1 polypeptide 16kDa,FALSE,FALSE,FALSE
ENOG411DEM4,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411DEM4,"147900893, 148233852, Xelaev18038420m.g, Xelaev18041849m.g, Xelaev18041850m.g","GenBank, Xenbase_9.1","Xelaev18038420m.g, Xelaev18041849m.g, Xelaev18041850m.g","spermatid perinuclear RNA-binding protein [Xenopus laevis], uncharacterized protein LOC734311 [Xenopus laevis], NA",NA,NA,NA,spermatid perinuclear RNA binding protein,FALSE,FALSE,FALSE
ENOG411CWKS,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CWKS,"130774478, Xelaev18015253m.g, Xelaev18012573m.g","GenBank, Xenbase_9.1","kdm1a.S, kdm1a.L","LSD1 [Xenopus laevis], NA",O60341,KDM1A,AOF2 KDM1 KIAA0601 LSD1,Lysine (K)-specific demethylase 1A,FALSE,FALSE,FALSE
ENOG411CSQU,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CSQU,"148745595, Xelaev18010554m.g, Xelaev18007712m.g","GenBank, Xenbase_9.1","trmt2a.S, trmt2a.L","LOC100101284 protein [Xenopus laevis], NA","Q8IZ69, Q96GJ1","TRMT2A, TRMT2B","HTF9C, CXorf34",tRNA methyltransferase 2 homolog,FALSE,FALSE,FALSE
ENOG411CTEH,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CTEH,"147903920, 148225494, 54038195, 66911515, Xelaev18026311m.g, Xelaev18024257m.g, Xelaev18028615m.g, Xelaev18041098m.g","GenBank, Xenbase_9.1","ehd3.L, ehd1.S, ehd3.S, ehd4.S","EH-domain containing 4 [Xenopus laevis], EH-domain containing 1 [Xenopus laevis], LOC495107 protein [Xenopus laevis], LOC495040 protein [Xenopus laevis], NA","Q9NZN3, Q9H4M9, Q9H223","EHD3, EHD1, EHD4","EHD2 PAST3, PAST PAST1, HCA10 HCA11 PAST4",EH-domain containing,FALSE,FALSE,FALSE
ENOG411CPRI,2,0,2,0,-0.16817974771626937,0,-0.22218879570573988,0,1,1,-0.11892104006841685,0.5473310437581829,0.9141929049784945,ENOG411CPRI,"148223852, 148237854, 31074987, Xelaev18024014m.g, Xelaev18025918m.g","GenBank, Xenbase_9.1","nckipsd.L, nckipsd.S","NCK interacting protein with SH3 domain [Xenopus laevis], MGC81740 protein [Xenopus laevis], Figo [Xenopus laevis], NA",Q9NZQ3,NCKIPSD,AF3P21 SPIN90,NCK interacting protein with SH3 domain,FALSE,FALSE,FALSE
