"Checked"	"Protein FDR Confidence Combined"	"Master"	"Accession"	"Description"	"Exp q-value Combined"	"Contaminant"	"Sum PEP Score"	"Coverage in Percent"	"Number of Peptides"	"Number of PSMs"	"Number of Unique Peptides"	"Number of AAs"	"MW in kDa"	"calc pI"	"Score Sequest HT A2 Sequest HT"	"Number of Peptides by Search Engine A2 Sequest HT"	"Abundance F19 Control"	"Abundance F20 Control"	"Abundance F21 Sample"	"Abundance F22 Sample"	"Abundance F23 Control"	"Abundance F24 Control"	"Abundance F25 Sample"	"Abundance F26 Sample"	"Found in Sample in S19 F19 Control"	"Found in Sample in S20 F20 Control"	"Found in Sample in S21 F21 Sample"	"Found in Sample in S22 F22 Sample"	"Found in Sample in S23 F23 Control"	"Found in Sample in S24 F24 Control"	"Found in Sample in S25 F25 Sample"	"Found in Sample in S26 F26 Sample"	"Number of Protein Groups"	"Modifications"
"False"	"High"	"IsMasterProtein"	"ENOG411D0D7"	"ENOG411D0D7"	"0.000"	"False"	"15.662"	"11"	"4"	"16"	"4"	"1657"	"186.3"	"9.58"	"41.74"	"4"	"9802798.03125"	"5347218.8125"	"10616781.875"	"12847173.5625"	"1154965.765625"	"1354027.75195313"	"2243974.34375"	"1845373.578125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CRRN"	"ENOG411CRRN"	"0.000"	"False"	"15.651"	"6"	"4"	"11"	"4"	"795"	"89.6"	"6.27"	"25.87"	"4"	"2734370.75"	"743393.0625"	"4066650.125"	"2883405.125"	"787690.953125"	"844460.28125"	"1039662.625"	"1112539.96875"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D0AM"	"ENOG411D0AM"	"0.000"	"False"	"15.600"	"14"	"4"	"19"	"4"	"459"	"50.6"	"6.34"	"44.28"	"4"	"12738750.375"	"13335852.875"	"14014001.5"	"18969730.75"	"3794194.46875"	"3922378"	"5322860.96875"	"5511731.90625"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CRY1"	"ENOG411CRY1"	"0.000"	"False"	"15.570"	"18"	"3"	"10"	"3"	"1303"	"148.5"	"6.96"	"23.50"	"3"	"4116353.75"	"3915287.25"	"7934734"	"11811904.375"	"1624535.625"	"1546443.8125"	"3137724.375"	"3269014.375"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CUJS"	"ENOG411CUJS"	"0.000"	"False"	"15.463"	"14"	"4"	"14"	"4"	"955"	"107.7"	"6.32"	"32.92"	"4"	"7093299.5625"	"8303407.25"	"11084553.5"	"10465010.125"	"2098038.359375"	"2026148.46875"	"3134392.375"	"3209163.125"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CWFK"	"ENOG411CWFK"	"0.000"	"False"	"15.398"	"19"	"4"	"6"	"4"	"511"	"59.3"	"6.43"	"10.08"	"4"	"5942161.625"	"2269922.75"	"3479930.625"	"4018075.375"	"667994.09375"	"602715.90625"	"758509.46875"	"383413.90625"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CZV9"	"ENOG411CZV9"	"0.000"	"False"	"15.398"	"8"	"4"	"14"	"4"	"1203"	"136.3"	"5.53"	"36.27"	"4"	"2973587.8125"	"4848240.5"	"6134132.75"	"7614977.75"	"1945114.59375"	"1982550.875"	"2529064.9375"	"2492739.03125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG411CX0N"	"ENOG411CX0N"	"0.000"	"False"	"15.396"	"16"	"4"	"13"	"4"	"530"	"58.6"	"8.44"	"26.91"	"4"	"4705077.25"	"5698631.75"	"7811608.375"	"8299877.875"	"752938.109375"	"826472.421875"	"1528575.6875"	"1416013.1875"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CQHM"	"ENOG411CQHM"	"0.000"	"False"	"15.347"	"9"	"4"	"7"	"4"	"1323"	"150.4"	"5.68"	"16.89"	"4"	"1153852.25"	""	""	""	"580141.125"	"550215.703125"	"622120.65625"	"535893.390625"	"Peak Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CYDB"	"ENOG411CYDB"	"0.000"	"False"	"15.340"	"11"	"5"	"17"	"5"	"2540"	"289.7"	"9.48"	"32.65"	"5"	"7594257.4375"	"6369609.5"	"8314703.875"	"8534747.25"	"2248478.78515625"	"2256798.37890625"	"2003505.171875"	"2197809.78125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D0JX"	"ENOG411D0JX"	"0.000"	"False"	"15.306"	"19"	"4"	"11"	"4"	"297"	"32.9"	"9.61"	"28.34"	"4"	"4567436.6875"	"2555165.375"	"15929899.25"	"15377685"	"1445208.765625"	"1522491.453125"	"4760083.75"	"4892623.875"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CSAB"	"ENOG411CSAB"	"0.000"	"False"	"15.297"	"16"	"5"	"14"	"5"	"423"	"48.0"	"8.38"	"25.39"	"5"	"4110000.625"	"2736024.75"	"2444313.5"	"4498256.5"	"1418960.96875"	"1500411.296875"	"1709312.71875"	"1678732.453125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CSVZ"	"ENOG411CSVZ"	"0.000"	"False"	"15.233"	"6"	"5"	"17"	"5"	"1984"	"223.0"	"7.02"	"25.33"	"5"	"12756161.3125"	"9789628.375"	"15963364.875"	"10005619.5"	"1698121.015625"	"1878539.828125"	"2120362.359375"	"2356155.24609375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CYVD"	"ENOG411CYVD"	"0.000"	"False"	"15.224"	"12"	"3"	"18"	"3"	"1902"	"211.8"	"5.00"	"40.07"	"3"	"28269755.5"	"18953686.5"	"32153689"	"32315963.25"	"5180575.03515625"	"4741967.9140625"	"5907387.390625"	"5904863.109375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CUA1"	"ENOG411CUA1"	"0.000"	"False"	"15.219"	"5"	"4"	"10"	"4"	"3032"	"333.0"	"4.92"	"26.48"	"4"	""	""	""	"1194981.75"	"1091786.515625"	"1091937.546875"	"1493617.21875"	"1475903.96875"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CUJM"	"ENOG411CUJM"	"0.000"	"False"	"15.137"	"10"	"4"	"15"	"4"	"1102"	"126.4"	"8.68"	"36.74"	"4"	"15797882.75"	"13094472.75"	"13859159.875"	"15346277.0625"	"565746.15625"	"569193.1875"	"983987.28125"	"825596.078125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CZBF"	"ENOG411CZBF"	"0.000"	"False"	"15.101"	"11"	"4"	"18"	"4"	"1299"	"144.7"	"5.35"	"37.14"	"4"	"5565219.25"	"3356334.75"	"4535726.5"	"4566651.125"	"1650206.4765625"	"1617062.3203125"	"1961554.21875"	"2036549.3359375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CSTK"	"ENOG411CSTK"	"0.000"	"False"	"15.039"	"9"	"6"	"9"	"6"	"665"	"75.2"	"7.23"	"14.92"	"6"	"25331259.75"	"19212278.9375"	"22801095.125"	"24344673.375"	"1162395.578125"	"1818765.15625"	"1305730.0625"	"2074171"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CPZM"	"ENOG411CPZM"	"0.000"	"False"	"15.001"	"10"	"4"	"13"	"4"	"1664"	"193.8"	"7.08"	"23.65"	"4"	"7984771.25"	"5110301.5"	"4465837"	"4987590.6875"	"1812154.21484375"	"1814248.5"	"2260239.703125"	"2364242.8125"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CXH3"	"ENOG411CXH3"	"0.000"	"False"	"14.944"	"11"	"5"	"11"	"5"	"1052"	"118.9"	"5.21"	"22.96"	"5"	"4450960.375"	"6641633.9375"	"4661882.25"	"8159109.75"	"1311671.6953125"	"1133116.3671875"	"2611654.984375"	"1819546.09375"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CW6K"	"ENOG411CW6K"	"0.000"	"False"	"14.928"	"8"	"6"	"15"	"6"	"851"	"96.5"	"5.88"	"22.25"	"6"	"15163283.375"	"10135821.875"	"8474329"	"13494061.5"	"2214209.375"	"2351566.703125"	"2625441.109375"	"933791.6484375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D3Y9"	"ENOG411D3Y9"	"0.000"	"False"	"14.851"	"30"	"4"	"21"	"4"	"105"	"12.3"	"11.56"	"53.96"	"4"	"54254730"	"52479175.5"	"114463558.5"	"116578165"	"9986324.875"	"6348642.625"	"24784727"	"22684040.875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CZSF"	"ENOG411CZSF"	"0.000"	"False"	"14.827"	"8"	"5"	"14"	"5"	"668"	"73.6"	"6.67"	"27.09"	"5"	"6833065.5"	"7134431.125"	"13139318.25"	"12110145.5"	"1626535.0625"	"1693238.25"	"1913129.0625"	"2348084.9375"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CXK4"	"ENOG411CXK4"	"0.000"	"False"	"14.820"	"17"	"4"	"18"	"4"	"1393"	"156.9"	"9.19"	"38.77"	"4"	"5250418.875"	"5972789.125"	"5421959.25"	"2700405.5"	"1702412.1875"	"1714589.25"	"2393142.28710938"	"2646688.78125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CY20"	"ENOG411CY20"	"0.000"	"False"	"14.804"	"10"	"5"	"5"	"5"	"1800"	"205.3"	"8.97"	"10.87"	"5"	"895776.4375"	"4589250.25"	"4632443.5"	"6719693.25"	"1298748.4453125"	"1289715.578125"	"1836494.25"	"1818541.71875"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CY9V"	"ENOG411CY9V"	"0.000"	"False"	"14.803"	"9"	"5"	"10"	"5"	"3785"	"417.8"	"6.16"	"20.71"	"5"	"3831348.1875"	"3126010.5"	"4210724.5625"	"4274052.125"	"822031.2734375"	"943397.1484375"	"1203435.875"	"1346169.6875"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CTI5"	"ENOG411CTI5"	"0.000"	"False"	"14.743"	"14"	"5"	"18"	"5"	"1304"	"147.5"	"4.97"	"26.18"	"5"	"5326412.25"	"7417815.25"	"9556083.125"	"9011837"	"1516404.5625"	"1475811.6875"	"3443469.21875"	"3340906"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CRMN"	"ENOG411CRMN"	"0.000"	"False"	"14.652"	"21"	"4"	"22"	"2"	"361"	"41.3"	"8.07"	"56.20"	"4"	"49008599.859375"	"51608556"	"104477657.5"	"107863510.75"	"14000790.65625"	"14141859.515625"	"29688901.78125"	"30066641.84375"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CXPT"	"ENOG411CXPT"	"0.000"	"False"	"14.622"	"4"	"4"	"18"	"4"	"3280"	"373.7"	"7.94"	"34.61"	"4"	"5666495.125"	"6925330.25"	"8434943.75"	"8731295.75"	"2013861.203125"	"2046016.140625"	"2849578.5625"	"2881359.5"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CQ5B"	"ENOG411CQ5B"	"0.000"	"False"	"14.595"	"3"	"4"	"18"	"4"	"5273"	"612.0"	"6.89"	"35.19"	"4"	"10328423"	"14599651.625"	"16440695.25"	"16324219"	"3558788.375"	"3507948.3125"	"4986430.4375"	"4597810.4375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CZ92"	"ENOG411CZ92"	"0.000"	"False"	"14.579"	"8"	"3"	"10"	"3"	"1403"	"152.1"	"8.66"	"24.77"	"3"	"11115930.5"	"10188543.9375"	"14193675"	"17162706.9375"	"1452867.3125"	"1307361.25"	"1927925.3125"	"1895571.3125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term; N-Term; N-Term; N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG411CVVM"	"ENOG411CVVM"	"0.000"	"False"	"14.558"	"12"	"4"	"17"	"4"	"667"	"78.2"	"5.55"	"42.88"	"4"	"10928852.5"	"21083087"	"21611771.125"	"27605238.5625"	"3294681.53125"	"3282792.640625"	"5025786.3125"	"5080487.59375"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D0A4"	"ENOG411D0A4"	"0.000"	"False"	"14.533"	"15"	"4"	"26"	"3"	"505"	"57.7"	"8.66"	"56.27"	"4"	"12567454.3125"	"7925223.75"	"23892660"	"22154567.5"	"4113094.375"	"4353695.609375"	"6872299.2578125"	"6775063.125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CXCK"	"ENOG411CXCK"	"0.000"	"False"	"14.531"	"12"	"4"	"12"	"4"	"805"	"88.1"	"9.35"	"34.27"	"4"	"6948873.75"	"5527516"	"5890744"	"5543578.25"	"1644375.625"	"1938168.5625"	"2551873.4375"	"2464022.625"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CS2Z"	"ENOG411CS2Z"	"0.000"	"False"	"14.511"	"13"	"5"	"14"	"4"	"1751"	"196.3"	"5.38"	"19.48"	"5"	"10578219.375"	"8917745.125"	"7156357.375"	"7417955"	"2665461.5625"	"2873980.5"	"2172169.46875"	"3306456.875"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CSTG"	"ENOG411CSTG"	"0.000"	"False"	"14.446"	"5"	"6"	"11"	"6"	"1992"	"229.9"	"6.33"	"15.99"	"6"	"15807979.15625"	"12726216.125"	"11754504.0625"	"15730348.5625"	"2850847.9375"	"2938218.4453125"	"4043861.25"	"4009231.421875"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D08P"	"ENOG411D08P"	"0.000"	"False"	"14.400"	"26"	"4"	"13"	"4"	"325"	"37.7"	"8.69"	"29.20"	"4"	"9989207.75"	"12464685"	"8975892.75"	"18606703.75"	"2502804.078125"	"2369861.515625"	"4234230.8125"	"4367277.5625"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CU3P"	"ENOG411CU3P"	"0.000"	"False"	"14.345"	"6"	"5"	"10"	"5"	"4460"	"516.4"	"8.09"	"21.02"	"5"	"3027731.25"	"5983657.25"	"9666049.5625"	"10031026.15625"	"1689216.6953125"	"1769986.6171875"	"2646789.25"	"2613981.28125"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CUQT"	"ENOG411CUQT"	"0.000"	"False"	"14.324"	"14"	"4"	"11"	"4"	"1625"	"181.9"	"5.82"	"24.95"	"4"	"36241575.625"	"38841606.1875"	"47746162.9375"	"48484516.5"	"2136692.6875"	"2712314.0625"	"4954378.71875"	"4652609.4453125"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CURF"	"ENOG411CURF"	"0.000"	"False"	"14.264"	"4"	"4"	"13"	"4"	"5084"	"569.2"	"5.30"	"26.81"	"4"	"6544752.9375"	"6001979.4375"	"5444630.5625"	"7092889.28125"	"1558607.28125"	"1425980.5"	"1751955.875"	"1588787.6875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CYE4"	"ENOG411CYE4"	"0.000"	"False"	"14.244"	"7"	"4"	"12"	"4"	"1481"	"170.5"	"8.65"	"22.49"	"4"	"3156253.5625"	"4596747.8125"	"7506075.125"	"7767694.25"	"18011835.1503906"	"17227170.3671875"	"2703197.90625"	"3423614.09375"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CWDI"	"ENOG411CWDI"	"0.000"	"False"	"14.219"	"15"	"4"	"13"	"4"	"710"	"78.3"	"5.96"	"26.24"	"4"	""	""	"896082.875"	"8654811.9375"	"1437047.3984375"	"1575893.51171875"	"2058235.828125"	"1993906.109375"	"Not Found"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CPCX"	"ENOG411CPCX"	"0.000"	"False"	"14.218"	"17"	"4"	"11"	"4"	"723"	"79.6"	"7.30"	"26.37"	"4"	"49505526"	"51384179.375"	"64830523.5"	"69061096.75"	"10751519.15625"	"11025579.8125"	"14808102.2890625"	"14144356.125"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CPG2"	"ENOG411CPG2"	"0.000"	"False"	"14.109"	"2"	"4"	"9"	"4"	"5655"	"641.7"	"8.87"	"21.41"	"4"	""	"1779189.875"	""	"1157487.875"	"586042.765625"	"605455.9765625"	"866058.2421875"	"650203.3671875"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CPKI"	"ENOG411CPKI"	"0.000"	"False"	"14.073"	"6"	"4"	"11"	"4"	"1948"	"217.9"	"8.70"	"23.75"	"4"	"12772348.5"	"13424288.375"	"13348996.125"	"12543114.375"	"1918432.265625"	"1765782.4921875"	"1990771.875"	"2047036.84375"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CX0G"	"ENOG411CX0G"	"0.000"	"False"	"14.045"	"14"	"4"	"7"	"4"	"799"	"92.6"	"6.68"	"11.77"	"4"	"3097075.25"	"3442051.625"	""	"3940096.125"	"817520.921875"	"777835.5703125"	"1364382.046875"	"1232158.078125"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CX25"	"ENOG411CX25"	"0.000"	"False"	"14.023"	"23"	"4"	"9"	"4"	"275"	"31.3"	"4.92"	"24.76"	"4"	"4696525.5"	"6002442.5"	"5713107.25"	"6301428.5"	"1686638.34375"	"1837509.875"	"2478077.25"	"2556917.625"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"1"	"Met-loss [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG411CT6S"	"ENOG411CT6S"	"0.000"	"False"	"13.992"	"13"	"4"	"15"	"4"	"1168"	"129.8"	"5.44"	"26.43"	"4"	"7609652.265625"	"6318767.5"	"7183638"	"7858197"	"1909990.125"	"1942969.90625"	"3029931.375"	"2867561.6875"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411DFHA"	"ENOG411DFHA"	"0.000"	"False"	"13.985"	"7"	"5"	"11"	"5"	"1038"	"116.8"	"7.23"	"18.64"	"5"	"6249305.5"	"15428858.1875"	"8979459.6875"	"9831572.875"	"1835474.109375"	"1918967.953125"	"1968594.3125"	"1885201.28125"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CY8Q"	"ENOG411CY8Q"	"0.000"	"False"	"13.935"	"12"	"3"	"14"	"3"	"302"	"35.7"	"9.36"	"34.14"	"3"	"12170084.75"	"11519721.625"	"25888875.5"	"21560695.5"	"2986679.375"	"2795445.6875"	"4937804.75"	"4112950.0625"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG411CRSX"	"ENOG411CRSX"	"0.000"	"False"	"13.898"	"10"	"3"	"9"	"3"	"1087"	"120.4"	"6.24"	"23.75"	"3"	"4999139.5"	"11401690.875"	"8488633.125"	"8175814"	"1981607.03125"	"2282269.375"	"2511118.78125"	"2649226.9375"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CU1U"	"ENOG411CU1U"	"0.000"	"False"	"13.814"	"8"	"2"	"6"	"2"	"661"	"73.9"	"7.49"	"22.24"	"2"	""	""	""	""	""	"33777.59765625"	"828051.3125"	"832260.875"	"Not Found"	"Not Found"	"High"	"High"	"Not Found"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D3K8"	"ENOG411D3K8"	"0.000"	"False"	"13.730"	"27"	"5"	"12"	"5"	"313"	"36.2"	"10.14"	"29.56"	"5"	"22596512.5"	"17763657"	"32924357.375"	"38353920.5"	"1570712.8671875"	"2195908.24609375"	"3671565.046875"	"3734840.12109375"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG411CVHA"	"ENOG411CVHA"	"0.000"	"False"	"13.666"	"5"	"4"	"13"	"4"	"4261"	"471.6"	"5.60"	"21.95"	"4"	"26657811"	"27008419.125"	"16202314.75"	"15296638.625"	"4637663.9140625"	"4949938.1640625"	"3449712.828125"	"3643922.1875"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CST5"	"ENOG411CST5"	"0.000"	"False"	"13.664"	"28"	"4"	"7"	"4"	"550"	"63.5"	"5.97"	"16.61"	"4"	"2433956.25"	"2343911.75"	"4418765.625"	"4245604.875"	"659938.75"	"634233.3125"	"2072372.1875"	"2069598.6875"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CZN5"	"ENOG411CZN5"	"0.000"	"False"	"13.639"	"9"	"3"	"13"	"3"	"423"	"46.4"	"8.12"	"36.27"	"3"	"3337041.0625"	"2991735"	"1765398.375"	"5732070.5"	"874954.21875"	"883621.71875"	"1277394.3125"	"1347491.3125"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CSC9"	"ENOG411CSC9"	"0.000"	"False"	"13.594"	"3"	"4"	"10"	"3"	"3289"	"368.7"	"8.15"	"18.60"	"4"	"159738487.25"	"145277986.5"	"160764237.5"	"182515211"	"40126967.25"	"37321086.25"	"49190011.75"	"46687323.875"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CP9Q"	"ENOG411CP9Q"	"0.000"	"False"	"13.592"	"6"	"5"	"13"	"5"	"2592"	"296.5"	"7.36"	"16.84"	"5"	"4135464.75"	"5013353.5"	"4845849.5"	"6324608.625"	"1472587.140625"	"1833280.265625"	"2210903.0625"	"2145128.28125"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CYQ9"	"ENOG411CYQ9"	"0.000"	"False"	"13.585"	"23"	"4"	"8"	"4"	"255"	"26.4"	"8.43"	"18.81"	"4"	"5261236"	"1562894.625"	"5537907.5"	"8186131.75"	"948376.78125"	"916148.625"	"1581913.9375"	"1571778.75"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CSZX"	"ENOG411CSZX"	"0.000"	"False"	"13.510"	"11"	"3"	"10"	"3"	"769"	"86.7"	"6.73"	"24.23"	"3"	"6415094.375"	"5702647.5"	"11114593.5"	"9078281.25"	"2367274.890625"	"2075011.109375"	"2294570.0625"	"2392606.65625"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411D3RP"	"ENOG411D3RP"	"0.000"	"False"	"13.481"	"31"	"4"	"10"	"4"	"141"	"14.7"	"8.73"	"22.76"	"4"	"10952629.875"	"10951043"	"18314437.5"	"15967938.25"	"2116556.75"	"1920925.25390625"	"3996702.375"	"4177628.890625"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	"Met-loss+Acetyl [N-Term]"
"False"	"High"	"IsMasterProtein"	"ENOG411CXAS"	"ENOG411CXAS"	"0.000"	"False"	"13.480"	"2"	"5"	"12"	"5"	"5248"	"592.1"	"6.06"	"20.34"	"5"	"31541779"	"35363561"	"52442349.125"	"69378425"	"7212291.203125"	"6855131.59375"	"13158003.21875"	"12106267"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"1"	""
"False"	"High"	"IsMasterProtein"	"ENOG411CUW6"	"ENOG411CUW6"	"0.000"	"False"	"13.364"	"14"	"4"	"14"	"4"	"290"	"32.8"	"5.26"	"35.06"	"4"	"2554341"	"3469086"	"6634924.125"	"6584957.75"	"1237657"	"1237619.78125"	"2234495.6875"	"2050803.03125"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"1"	""
