accession,description,number_of_unique_peptides,number_of_peptides,total_PSMs,ctrl_abundance,exp_abundance,mean_abundance,abundance_fc,abundance_log2fc,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore,pval,fdr_bh,xl_id,xl_id_source,xenla_xen_base_gene_names,xenla_gen_bank_description,human_uni_prot_id,human_gene_names_primary,human_gene_names_synonyms,egg_nog_annotation
ENOG411CQ9N,ENOG411CQ9N,3,3,12,4716088.578125,11623411.5,8169750.0390625,2.4646295987555815,1.3013708449028716,5,7,1.1430184599918753,0.1928487035731041,0.31273956605775144,0.3772392664601039,0.8424269724026527,"116487817, 148235419, 6634718, Xelaev18008863m.g, Xelaev18005027m.g","GenBank, Xenbase_9.1","tacc3.S, tacc3.L","Tacc3 protein [Xenopus laevis], transforming acidic coiled-coil-containing protein 3 [Xenopus laevis], CPEB-associated factor Maskin [Xenopus laevis], NA",Q9Y6A5,TACC3,ERIC1,"transforming, acidic coiled-coil containing protein 3"
ENOG411CTVH,ENOG411CTVH,3,3,12,27191920.83203125,39170554.1953125,33181237.513671875,1.4405217798799557,0.5265914734011241,5,7,1.1430184599918753,0.1928487035731041,0.31273956605775144,0.3772392664601039,0.8424269724026527,"114107983, Xelaev18012963m.g","GenBank, Xenbase_9.1",mrps9.L,"Mrps9 protein [Xenopus laevis], NA",P82933,MRPS9,RPMS9,mitochondrial ribosomal protein S9
ENOG411CP8R,ENOG411CP8R,9,9,39,204845203.0625,212629619.734375,208737411.3984375,1.0380014594215317,0.05380847211460507,17,22,1.0953926908255471,0.13144815890896072,0.31254879187733253,0.37731174414364216,0.8424269724026527,"125858369, 148225274, Xelaev18033957m.g, Xelaev18032303m.g","GenBank, Xenbase_9.1","eif3h.S, eif3h.L","LOC100037221 protein [Xenopus laevis], eukaryotic translation initiation factor 3 subunit H [Xenopus laevis], NA",O15372,EIF3H,EIF3S3,"Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is required for several steps in the initiation of protein synthesis. The eIF-3 complex associates with the 40S ribosome and facilitates the recruitment of eIF-1, eIF-1A, eIF-2 GTP methionyl-tRNAi and eIF-5 to form the 43S preinitiation complex (43S PIC). The eIF-3 complex stimulates mRNA recruitment to the 43S PIC and scanning of the mRNA for AUG recognition. The eIF-3 complex is also required for disassembly and recycling of post-termination ribosomal complexes and subsequently prevents premature joining of the 40S and 60S ribosomal subunits prior to initiation (By similarity)"
ENOG411CYP3,ENOG411CYP3,6,7,30,42961597.828125,68767072,55864334.9140625,1.6006637433531705,0.6786702680364266,13,17,1.1021963721350223,0.1403812836789681,0.30349938803354226,0.38075465688522053,0.8424269724026527,"147905165, 19572331, Xelaev18039805m.g, Xelaev18041129m.g","GenBank, Xenbase_9.1","ppm1a.L, ppm1a.S","protein phosphatase 1A [Xenopus laevis], protein phosphatase 2C alpha isoform [Xenopus laevis], NA",P35813,PPM1A,PPPM1A,"protein phosphatase, Mg2 Mn2 dependent, 1A"
ENOG411CYGN,ENOG411CYGN,8,8,21,61692702.375,92169739.71875,76931221.046875,1.4940136542973086,0.5791933334665047,9,12,1.1144429984920783,0.15632282754798987,0.2995767131826149,0.38225002449134293,0.8424269724026527,"10998388, 147900383, 47939988",GenBank,NA,"ubiquitin fusion degradation 1-like protein [Xenopus laevis], ubiquitin fusion degradation protein 1 homolog [Xenopus laevis], Unknown (protein for MGC:82436) [Xenopus laevis]",Q92890,UFD1,UFD1L,Ubiquitin fusion degradation 1 like (Yeast)
ENOG411DD0Y,ENOG411DD0Y,8,8,21,31633826.15625,32705253.625,32169539.890625,1.033869676828148,0.04805433996295743,9,12,1.1144429984920783,0.15632282754798987,0.2995767131826149,0.38225002449134293,0.8424269724026527,"147905089, Xelaev18002853m.g, Xelaev18041775m.g","GenBank, Xenbase_9.1","hcfc1.L, hcfc1.S","uncharacterized protein LOC494675 [Xenopus laevis], NA",P51610,HCFC1,HCF1 HFC1,host cell factor C1
ENOG411CTW2,ENOG411CTW2,6,8,50,251184769.73828182,393501317.7207032,322343043.7294925,1.5665811192721038,0.6476194759595588,22,28,1.080897891514056,0.11223024336481938,0.29319902748169746,0.38468501370008423,0.8424269724026527,"147900398, 27695014",GenBank,NA,"uncharacterized protein LOC398635 [Xenopus laevis], MGC64293 protein [Xenopus laevis]",P07737,PFN1,NA,profilin 1
ENOG411CPHJ,ENOG411CPHJ,41,41,358,1753265858.21875,2321973205.632813,2037619531.9257815,1.3243702857431146,0.4053065471583625,162,196,1.0360796163423285,0.051134869519558666,0.2895075714321297,0.3860964933457569,0.8424269724026527,"147905374, 148236815, 50925119, Xelaev18029570m.g, Xelaev18003248m.g","GenBank, Xenbase_9.1","psmd1.S, psmd1.L","uncharacterized protein LOC734707 [Xenopus laevis], proteasome (prosome, macropain) 26S subunit, non-ATPase, 1 [Xenopus laevis], LOC446265 protein [Xenopus laevis], NA",Q99460,PSMD1,NA,"Proteasome (Prosome, macropain) 26S subunit, non-ATPase, 1"
ENOG411DEKR,ENOG411DEKR,2,3,5,8839156.7734375,15260225.5,12049691.13671875,1.7264345334227376,0.7877956280823608,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"148234851, 28302390, 66911749, Xelaev18003046m.g","GenBank, Xenbase_9.1",appl1.S,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 [Xenopus laevis], LOC398493 protein [Xenopus laevis], Unknown (protein for MGC:114702) [Xenopus laevis], NA",Q9UKG1,APPL1,APPL DIP13A KIAA1428,"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1"
ENOG411CQ5D,ENOG411CQ5D,3,3,5,11082954.01171875,13448067.34375,12265510.677734375,1.2134009876365504,0.27905639075227673,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"Xelaev18025023m.g, Xelaev18022765m.g",Xenbase_9.1,"phkb.S, phkb.L",NA,Q93100,PHKB,NA,phosphorylase kinase beta
ENOG411CXVJ,ENOG411CXVJ,3,3,5,7624174.828125,11019524.609375,9321849.71875,1.4453399689530746,0.5314088794625922,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,Xelaev18034105m.g,Xenbase_9.1,mroh1.S,NA,"A6NES4, Q8NDA8, Q7Z745","MROH2A, MROH1, MROH2B","HEATR7B1, HEATR7A KIAA1833, HEATR7B2",HEAT repeat
ENOG411CZP4,ENOG411CZP4,2,2,5,755238.75,6123548.921875,3439393.8359375,8.108096839410054,3.019363319799179,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,Xelaev18030865m.g,Xenbase_9.1,ccdc132-like.L,NA,Q96JG6,VPS50,CCDC132 KIAA1861,Coiled-coil domain containing 132
ENOG411D3JZ,ENOG411D3JZ,1,1,5,3239999.125,6947481.5625,5093740.34375,2.144285011959687,1.1004966772569074,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"148222601, Xelaev18031332m.g","GenBank, Xenbase_9.1",ndufs6.L,"NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase) [Xenopus laevis], NA",O75380,NDUFS6,NA,"NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase)"
ENOG411CR9G,ENOG411CR9G,2,2,5,5051571.125,9088442.625,7070006.875,1.7991318740464137,0.8473009381513323,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"148230757, Xelaev18032935m.g","GenBank, Xenbase_9.1",gtpbp10.S,"GTP-binding protein 10 [Xenopus laevis], NA",A4D1E9,GTPBP10,OBGH2,GTP-binding protein 10
ENOG411D1IY,ENOG411D1IY,2,2,5,755238.75,8876281.2890625,4815760.01953125,11.752947381291678,3.554950693307661,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,Xelaev18016281m.g,Xenbase_9.1,alkbh8.S,NA,Q96BT7,ALKBH8,ABH8,"alkB, alkylation repair homolog 8 (E. coli)"
ENOG411CR3M,ENOG411CR3M,2,2,5,11802661.0625,13335179.625,12568920.34375,1.1298451725746148,0.17612508762924445,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"147898387, Xelaev18027557m.g, Xelaev18001050m.g","GenBank, Xenbase_9.1","Xelaev18027557m.g, Xelaev18001050m.g","actin-like 6A [Xenopus laevis], NA","O96019, O94805","ACTL6A, ACTL6B","BAF53 BAF53A INO80K, ACTL6 BAF53B",Actin-like
ENOG411CZWR,ENOG411CZWR,2,2,5,4964827.5625,10437949.0625,7701388.3125,2.1023789710924126,1.0720227503826503,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"147900923, Xelaev18015851m.g","GenBank, Xenbase_9.1",wdr61.S,"WD repeat-containing protein 61 [Xenopus laevis], NA",Q9GZS3,WDR61,NA,WD repeat domain 61
ENOG411CYQZ,ENOG411CYQZ,2,2,5,3028933.40234375,7100330.2265625,5064631.814453125,2.3441684855363127,1.229076266224379,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,Xelaev18038211m.g,Xenbase_9.1,exd3.L,NA,Q8N9H8,EXD3,NA,exonuclease 3'-5' domain containing 3
ENOG411CVWQ,ENOG411CVWQ,2,2,5,6948799.875,15250315.109375,11099557.4921875,2.1946689189081012,1.1340033155802483,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"116487821, 11878269, 150416158, 161612099, 350994444, 350994446, 47125185, 63409950, Xelaev18007548m.g, Xelaev18047841m.g, Xelaev18045620m.g","GenBank, Xenbase_9.1","pxn.L, tgfb1i1.S, tgfb1i1.L","Tgfb1i1 protein [Xenopus laevis], paxillin [Xenopus laevis], RecName: Full=Transforming growth factor beta-1-induced transcript 1 protein; AltName: Full=Androgen receptor activator of 55 kDa; AltName: Full=Hydrogen peroxide-inducible clone 5 protein; Short=Hic-5, Hic-5 [Xenopus laevis], transforming growth factor beta-1-induced transcript 1 protein [Xenopus laevis], LOC397826 protein [Xenopus laevis], NA","O43294, O60711, P49023","TGFB1I1, LPXN, PXN","ARA55, LDLP, NA",transforming growth factor beta 1 induced transcript 1
ENOG411CZJ5,ENOG411CZJ5,2,2,5,755238.75,755238.75,755238.75,NA,0,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"162287121, Xelaev18004815m.g, Xelaev18008815m.g","GenBank, Xenbase_9.1","smox.L, smox.S","spermine oxidase [Xenopus laevis], NA",Q9NWM0,SMOX,C20orf16 SMO,Spermine oxidase
ENOG411D5J1,ENOG411D5J1,1,1,5,755238.75,6256394.75,3505816.75,8.28399595492154,3.050326849090045,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"Xelaev18009743m.g, Xelaev18006206m.g",Xenbase_9.1,"atp5i.S, atp5i.L",NA,P56385,ATP5ME,ATP5I ATP5K,"ATP synthase, H transporting, mitochondrial Fo complex, subunit E"
ENOG411CPZR,ENOG411CPZR,2,2,5,3646325.0078125,5990278.953125,4818301.98046875,1.642826391034924,0.7161800286588413,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"148238187, Xelaev18046914m.g, Xelaev18031084m.g, Xelaev18031082m.g, Xelaev18044346m.g, Xelaev18033142m.g","GenBank, Xenbase_9.1","osbpl11.S, Xelaev18031084m.g, osbpl10.L, osbpl11.L, osbpl10.S","oxysterol binding protein-like 11 [Xenopus laevis], NA","Q9BXB4, Q9BXB5","OSBPL11, OSBPL10","ORP11 OSBP12, ORP10 OSBP9",oxysterol binding protein-like
ENOG411D0W6,ENOG411D0W6,2,2,5,755238.75,755238.75,755238.75,NA,0,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"148225470, 169641978, 46249516, Xelaev18010480m.g, Xelaev18007581m.g","GenBank, Xenbase_9.1","eif4enif1.S, eif4enif1.L","eukaryotic translation initiation factor 4E nuclear import factor 1 [Xenopus laevis], LOC414649 protein [Xenopus laevis], NA",Q9NRA8,EIF4ENIF1,NA,Eukaryotic translation initiation factor 4E nuclear import factor 1
ENOG411CYYY,ENOG411CYYY,2,2,5,755238.75,755238.75,755238.75,NA,0,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,148222510,GenBank,NA,uncharacterized protein LOC414716 [Xenopus laevis],Q9NQW7,XPNPEP1,XPNPEPL XPNPEPL1,"X-prolyl aminopeptidase (Aminopeptidase P) 1, soluble"
ENOG411CZ1P,ENOG411CZ1P,2,2,5,14396462.1875,15620374.90625,15008418.546875,1.085014825365407,0.11771475542093258,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"135507, 147905668, 148222653",GenBank,NA,"RecName: Full=Tubulin gamma-1 chain; AltName: Full=Gamma-1-tubulin; Short=xGAM, tubulin gamma-1 chain [Xenopus laevis], uncharacterized protein LOC495938 [Xenopus laevis]","P23258, Q9NRH3","TUBG1, TUBG2","TUBG, NA",Tubulin is the major constituent of microtubules. Gamma tubulin is found at microtubule organizing centers (MTOC) such as the spindle poles or the centrosome (By similarity)
ENOG411CQ07,ENOG411CQ07,2,2,5,755238.75,755238.75,755238.75,NA,0,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"284521569, 49257842, Xelaev18045254m.g, Xelaev18047566m.g","GenBank, Xenbase_9.1","pdpk1.L, pdpk1.S","3-phosphoinositide dependent protein kinase-1 [Xenopus laevis], MGC82080 protein [Xenopus laevis], NA","Q6A1A2, O15530","PDPK2P, PDPK1","PDPK2, PDK1",3-phosphoinositide dependent protein kinase-1
ENOG411CXP8,ENOG411CXP8,1,1,5,755238.75,755238.75,755238.75,NA,0,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"116063414, 53237079, Xelaev18006221m.g","GenBank, Xenbase_9.1",reep6.L,"LOC494868 protein [Xenopus laevis], NA",Q96HR9,REEP6,C19orf32 DP1L1,receptor accessory protein 6
ENOG411CPYM,ENOG411CPYM,1,1,5,5333620.625,5688982.375,5511301.5,1.0666267391299509,0.09305540032521943,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"147898564, Xelaev18011675m.g, Xelaev18014175m.g","GenBank, Xenbase_9.1","blmh.L, blmh.S","bleomycin hydrolase [Xenopus laevis], NA",Q13867,BLMH,NA,bleomycin hydrolase
ENOG411CPQ7,ENOG411CPQ7,2,2,5,28596148.078125,35021630.03125,31808889.0546875,1.2246974639930703,0.2924254054706904,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"1085218, 2586064, Xelaev18046638m.g, Xelaev18009987m.g, Xelaev18028937m.g, Xelaev18012425m.g, Xelaev18012843m.g, Xelaev18036389m.g, Xelaev18046436m.g, Xelaev18040811m.g, Xelaev18018949m.g, Xelaev18031185m.g, Xelaev18010204m.g, Xelaev18040832m.g, Xelaev18013050m.g, Xelaev18010257m.g, Xelaev18042721m.g, Xelaev18002107m.g, Xelaev18043871m.g, Xelaev18034536m.g, Xelaev18046575m.g, Xelaev18046544m.g, Xelaev18035642m.g, Xelaev18012397m.g, Xelaev18047485m.g, Xelaev18034328m.g, Xelaev18031171m.g, Xelaev18009962m.g, Xelaev18041789m.g, Xelaev18012736m.g, Xelaev18038756m.g, Xelaev18038485m.g, Xelaev18023725m.g, Xelaev18005384m.g, Xelaev18040357m.g, Xelaev18000058m.g, Xelaev18009654m.g, Xelaev18041127m.g, Xelaev18009444m.g, Xelaev18023357m.g, Xelaev18038682m.g, Xelaev18035609m.g, Xelaev18028936m.g, Xelaev18002129m.g, Xelaev18046545m.g, Xelaev18040584m.g, Xelaev18038483m.g, Xelaev18041632m.g, Xelaev18038668m.g, Xelaev18025414m.g, Xelaev18010245m.g, Xelaev18042735m.g, Xelaev18038509m.g, Xelaev18042928m.g, Xelaev18004703m.g, Xelaev18011644m.g, Xelaev18046694m.g, Xelaev18010020m.g, Xelaev18004722m.g, Xelaev18034331m.g, Xelaev18011905m.g, Xelaev18002793m.g, Xelaev18011903m.g, Xelaev18041752m.g, Xelaev18016768m.g, Xelaev18023387m.g, Xelaev18011603m.g, Xelaev18033659m.g, Xelaev18040794m.g, Xelaev18005687m.g, Xelaev18012022m.g, Xelaev18012408m.g","GenBank, Xenbase_9.1","Xelaev18046638m.g, Xelaev18009987m.g, Xetrov90028147m.S, Xelaev18012425m.g, loc101731553.L, loc101733770.L, Xelaev18046436m.g, loc101730833.L, pkn1.L, Xelaev18031185m.g, Xelaev18010204m.g, Xetrov90006457m.L, Xelaev18013050m.g, Xelaev18010257m.g, Xelaev18042721m.g, loc101730448.1, Xelaev18043871m.g, Xetrov90027524m.L, Xelaev18046575m.g, Xelaev18046544m.g, Xelaev18035642m.g, Xelaev18012397m.g, loc100495592.S, Xelaev18034328m.g, Xetrov90023416m.L, Xetrov90018880m.S, Xelaev18041789m.g, Xelaev18012736m.g, Xelaev18038756m.g, Xelaev18038485m.g, Xelaev18023725m.g, loc100487273.L, Xelaev18040357m.g, Xelaev18000058m.g, Xelaev18009654m.g, loc100487885.S, loc101733298.S, pkn2.L, Xetrov90020171m.L, Xelaev18035609m.g, Xelaev18028936m.g, loc100487885.L, Xetrov90028731m.S, Xelaev18040584m.g, Xelaev18038483m.g, pkn3.S, Xetrov90023896m.L, pkn2.S, Xetrov90010930m.S, Xetrov90024169m.S, Xetrov90028147m.L, Xetrov90024162m.S, loc100494592.L, Xelaev18011644m.g, Xelaev18046694m.g, Xelaev18010020m.g, Xetrov90029660m.L, Xelaev18034331m.g, Xelaev18011905m.g, pkn3.L, Xelaev18011903m.g, loc105945384.S, Xelaev18016768m.g, Xelaev18023387m.g, Xelaev18011603m.g, Xelaev18033659m.g, Xelaev18040794m.g, Xelaev18005687m.g, Xelaev18012022m.g, Xelaev18012408m.g","protein kinase PKN - African clawed frog, protein kinase C-related kinase 2 [Xenopus laevis], NA","Q16513, Q16512, Q6P5Z2","PKN2, PKN1, PKN3","PRK2 PRKCL2, PAK1 PKN PRK1 PRKCL1, PKNBETA",Protein kinase N2
ENOG411CUG4,ENOG411CUG4,2,2,5,7716893.6875,10753048.25,9234970.96875,1.3934425800653483,0.47865355417351985,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"148226811, Xelaev18042971m.g, Xelaev18002620m.g","GenBank, Xenbase_9.1","mrpl9.S, mrpl9","uncharacterized protein LOC495474 [Xenopus laevis], NA",Q9BYD2,MRPL9,NA,Mitochondrial ribosomal protein L9
ENOG411CRR4,ENOG411CRR4,2,2,5,2011023.53125,755238.75,1383131.140625,-2.662765292763381,-1.4129252689956981,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"122063392, 148232571, 169642455, 27370936, Xelaev18019533m.g, Xelaev18001027m.g","GenBank, Xenbase_9.1","srrt.L, srrt.S","LOC100037061 protein [Xenopus laevis], serrate RNA effector molecule homolog B [Xenopus laevis], LOC398542 protein [Xenopus laevis], NA",Q9BXP5,SRRT,ARS2 ASR2,serrate RNA effector molecule homolog (Arabidopsis)
ENOG411CUSE,ENOG411CUSE,2,2,5,8802225.546875,15084820.25,11943522.8984375,1.7137507065307445,0.7771572607868156,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"147901393, 147903581, Xelaev18006214m.g, Xelaev18009750m.g","GenBank, Xenbase_9.1","sgta.L, sgta.S","small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha [Xenopus laevis], uncharacterized protein LOC414520 [Xenopus laevis], NA",O43765,SGTA,SGT SGT1,"Small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha"
ENOG411CZZJ,ENOG411CZZJ,1,1,5,6743958.8125,6564055,6654006.90625,-1.0274074200322818,-0.039008398113375614,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"147906132, Xelaev18046966m.g","GenBank, Xenbase_9.1",pecr.S,"peroxisomal trans-2-enoyl-CoA reductase [Xenopus laevis], NA",Q9BY49,PECR,SDR29C1,Peroxisomal trans-2-enoyl-CoA reductase
ENOG411CYFF,ENOG411CYFF,1,1,5,755238.75,755238.75,755238.75,NA,0,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"148234688, Xelaev18003098m.g","GenBank, Xenbase_9.1",aar2.L,"chromosome 20 open reading frame 4 [Xenopus laevis], NA",Q9Y312,AAR2,C20orf4,AAR2 splicing factor homolog (S. cerevisiae)
ENOG411CS1Z,ENOG411CS1Z,1,1,5,4804082.0625,5191957.875,4998019.96875,1.080738798266521,0.11201788294296224,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"147899458, 148235247, Xelaev18046580m.g","GenBank, Xenbase_9.1",ctnnbl1.S,"catenin, beta like 1 [Xenopus laevis], NA",Q8WYA6,CTNNBL1,C20orf33,"Catenin, beta like 1"
ENOG411CU8D,ENOG411CU8D,1,1,5,3991856.875,5188762.46875,4590309.671875,1.299836800574169,0.3783304988057802,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"148227166, Xelaev18012041m.g, Xelaev18029379m.g, Xelaev18027280m.g","GenBank, Xenbase_9.1","rragc.L, rragd.S, rragd.L","Ras-related GTP binding C [Xenopus laevis], NA","Q9NQL2, Q9HB90","RRAGD, RRAGC",NA,ras-related GTP binding
ENOG411CTKK,ENOG411CTKK,1,1,5,4575254,5180210.5,4877732.25,1.1322235880237468,0.17915888527312226,2,3,1.1430184599918753,0.1928487035731041,0.27984351666493296,0.38979878175099913,0.8424269724026527,"147898417, 62739361, Xelaev18013460m.g, Xelaev18044834m.g, Xelaev18032576m.g, Xelaev18003160m.g, Xelaev18015953m.g, Xelaev18047281m.g","GenBank, Xenbase_9.1","agap2.L, agap1.L, Xelaev18032576m.g, agap3.L, agap2.S, agap1.S","arf-GAP with GTPase, ANK repeat and PH domain-containing protein 1 [Xenopus laevis], Unknown (protein for MGC:115253) [Xenopus laevis], NA","Q9UPQ3, Q96P47, Q99490","AGAP1, AGAP3, AGAP2","CENTG2 KIAA1099, CENTG3, CENTG1 KIAA0167","ArfGAP with GTPase domain, ankyrin repeat and PH domain"
